category,display_name,id,cfs,definition,source,time,method,formula,equipment,link
05 - Medications,Monoamine Oxidase Inhibitor,moainhi,antidepr,Antidepressant in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Monoamine Oxidase Inhibitor,moainhi,othantid,Other antidepressants in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Nicotinic Acid,nicotinicacid,,,,,,,,
05 - Medications,Nitrate Vasodilator,nitrated,nitrates,Nitrates in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Nitrate Vasodilator,nitrated,nitrogly,Nitroglycerin in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Nonergot Dopamine Agonist,nonergotdopam,,,,,,,,
05 - Medications,Nonsteroidal Anti-inflammatory Drug,nsaid,antiinfl,"Other anti-inflammatory analgesics, 2+ times/week",CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Nonsteroidal Anti-inflammatory Drug,nsaid,celeviox,Celebrex or Vioxx in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Phosphodiesterase 5 Inhibitor,phospho5inh,,,,,,,,
05 - Medications,Platelet Aggregation Inhibitor,plateletedagginh,aspirin,Aspirin in last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Platelet Aggregation Inhibitor,plateletedagginh,aspirintherapy,Aspirin use 4-7 days per week,CFS,Visit 5,,,,
05 - Medications,Platelet Aggregation Inhibitor,plateletedagginh,babyaspr,Baby aspirin in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Potassium Salt,potassiumsalt,,,,,,,,
05 - Medications,Potassium-sparing Diuretic,potassiumspardiur,,,,,,,,
05 - Medications,Progestin,progestin,combipat,Ever use Combipatch,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Progestin,progestin,femhrt,Ever use FemHRT,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Progestin,progestin,hormones,Have you ever used prescription female hormones?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Progestin,progestin,microniz,Ever use Micronized (e.g. Prometrium),CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Progestin,progestin,othhpill,Ever use Other hormones or birth control pills?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Progestin,progestin,othpilsp,Ever use specify OCP,CFS,Visit 5,,,,
05 - Medications,Progestin,progestin,othprog,Ever use Other Progesterone,CFS,Visit 5,,,,
05 - Medications,Progestin,progestin,procycmp,Ever use Provera/Cycrin/MPA,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Progestin,progestin,prog3dy,Progesterone in last 3 days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Progestin,progestin,progyr,Progesteron in last yr,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Proton Pump Inhibitor,ppi,prilprev,Prilosec or Prevacid in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Sulfonylurea,sulfonylurea,oralgluc,Oral Hypoglycemic in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Sympathomimetic Amine Anorectic,sympathanorect,,,,,,,,
05 - Medications,Sympathomimetic-like Agent,sympathagent,,,,,,,,
05 - Medications,Thiazide Diuretic,thiazide,h2opl3dy,Water pills in last 3 days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Thiazide Diuretic,thiazide,thiazide,Thiazide diuretics in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Thiazolidinedione,tzd,oralgluc,Oral Hypoglycemic in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Tricyclic Antidepressant,tca,antidepr,Antidepressant in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Tricyclic Antidepressant,tca,othantid,Other antidepressants in the last three days,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
05 - Medications,Typical Antipsychotic,typicalantipsychot,,,,,,,,
05 - Medications,Unfractionated Heparin,unfractheparin,,,,,,,,
05 - Medications,Vasodilator,vasodilator,,,,,,,,
05 - Medications,Xanthine Oxidase Inhibitor,xanthoxidinh,,,,,,,,
06 - Health Habits,Alcohol consumption,alcohol,alcism,Have you ever had a problem with alcohol abuse or alcoholism?,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
06 - Health Habits,Alcohol consumption,alcohol,alcpres,Alcoholism still present,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
06 - Health Habits,Self reported bed time,selfrepbedtime,,,,,,,,
06 - Health Habits,Self reported wake time,selfrepwaketime,,,,,,,,
06 - Health Habits,Self reported sleep duration,selfrepsleepduration,,,,,,,,
06 - Health Habits,Smoking status,smoking,smoked,Have you ever smoked cigarettes,CFS,Visit 5,Reported by subject/parent or guardian,,CFS- adult and child baseline lab questionnaire,
06 - Health Habits,Smoking status,smoking,smoker,Smoker status,CFS,Visit 5,,,,
06 - Health Habits,Smoking status,smoking,smokerx,Smoking status,CFS,Visit 5,,,,
06 - Health Habits,Smoking status,smoking,smokerxc,Smoking status (character),CFS,Visit 5,,,,
06 - Health Habits,Pack years,packyears,packyr,Average packs smoked/year,,,,,,
06 - Health Habits,Caffeine intake,caffeineintake,caffeine,Sleep Diary: amount of tea/coffee/cola on day of study,,,,,,
06 - Health Habits,Caffeine intake,caffeineintake,cafbevad,"On average, how often do you drink caffeine",,,,,,
06 - Health Habits,Caffeine intake,caffeineintake,caffdrk,"Over the last month, have you experienced: used coffee, tea, or other caffeine drinks to stay awake during your normal waking time",,,,,,
07 - Laboratory Data,Fasting glucose,fastingglucose,glucose_fast,Fasting glucose levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay,
07 - Laboratory Data,Fasting glucose,fastingglucose,glucose_fast_orig,Fasting glucose levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay,
07 - Laboratory Data,Fasting insulin,fastinginsulin,insulin_fast,Fasting insulin levels,CFS,Visit 5,Fasting venipuncture,,immunoassay- normal range (2.6- 24.9 uU/mL ),
07 - Laboratory Data,Fasting insulin,fastinginsulin,insulin_fast_orig,Fasting insulin levels,CFS,Visit 5,Fasting venipuncture,,immunoassay- normal range (2.6- 24.9 uU/mL ),
07 - Laboratory Data,HDL cholesterol,hdlchol,hdl,High density lipoprotein levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay- normal ranges (Highly Desireable: > 60 mg/dL;  Desireable:  35-60 mg/dL; High Risk:  <40 mg/dL),
07 - Laboratory Data,HDL cholesterol,hdlchol,hdl_orig,High-density lipoprotein levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay- normal ranges (Highly Desireable: > 60 mg/dL;  Desireable:  35-60 mg/dL; High Risk:  <40 mg/dL),
07 - Laboratory Data,LDL cholesterol,ldlchol,ldl,Low density lipoprotein levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay- normal ranges (Desireable: < 130 mg/dL; Borderline: 130-159 mg/dL; High Risk:  >= 160 mg/dL),
07 - Laboratory Data,LDL cholesterol,ldlchol,ldl_orig,Low-density lipoprotein levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay- normal ranges (Desireable: < 130 mg/dL; Borderline: 130-159 mg/dL; High Risk:  >= 160 mg/dL),
07 - Laboratory Data,Total cholesterol,totalchol,cholesterol,Total cholesterol levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay- normal ranges (Desireable : < 200 mg/dL; Borderline:  200 – 239 mg/dL; High:  => 240 mg/dL),
07 - Laboratory Data,Total cholesterol,totalchol,cholesterol_orig,Cholesterol levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay- normal ranges (Desireable : < 200 mg/dL; Borderline:  200 – 239 mg/dL; High:  => 240 mg/dL),
07 - Laboratory Data,Triglycerides,triglyc,triglyceride,Triglyceride levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay- normal ranges (Normal:<150 mg/dL; Borderline High: 150-199 mg/dL; High; Very High: >=150mg/dL) ,
07 - Laboratory Data,Triglycerides,triglyc,triglyceride_orig,Triglyceride levels,CFS,Visit 5,Fasting venipuncture,,Colorimetric assay- normal ranges (Normal:<150 mg/dL; Borderline High: 150-199 mg/dL; High; Very High: >=150mg/dL) ,
07 - Laboratory Data,Hemoglobin A1c,hba1c,,,,,,,,
07 - Laboratory Data,Creatinine,creatinine,creatinine,Creatinine levels,CFS,Visit 5,,,,
07 - Laboratory Data,Creatinine,creatinine,creatinine_flag,"Creatinine levels, test for normal levels",CFS,Visit 5,,,,
07 - Laboratory Data,Creatinine,creatinine,creatinine_gl,Creatinine levels,CFS,Visit 5,,,,
07 - Laboratory Data,Creatinine,creatinine,creatinine_orig,Creatinine levels,CFS,Visit 5,,,,
07 - Laboratory Data,Creatinine clearance,creatinineclear,,,,,,,,
08A1 - Sleep Study Data - Acquisition - Sleep Study Type,Type I,type1sleepstudy,,,,,,,,
08A1 - Sleep Study Data - Acquisition - Sleep Study Type,Type II,type2sleepstudy,,,,,,,,
08A1 - Sleep Study Data - Acquisition - Sleep Study Type,Type III,type3sleepstudy,,,,,,,,
08A1 - Sleep Study Data - Acquisition - Sleep Study Type,Type IV,type4sleepstudy,,,,,,,,
08A2 - Sleep Study Data - Acquisition - Sleep Study Location,Laboratory,labsleepstudy,,,,,,,,
08A2 - Sleep Study Data - Acquisition - Sleep Study Location,Home,homesleepstudy,,,,,,,,
08B - Sleep Study Data - Time,Duration of sleep study,sleepstudyduration,stdurm,total recording time,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep duration,sleepduration,slpprdp,Sleep Time,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep duration,sleepduration,remepbp,"Sleep Time (REM, Back)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep duration,sleepduration,remepop,"Sleep Time (REM, Other)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep duration,sleepduration,slp_rdi,Sleep time used in calculations,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep duration,sleepduration,slp_time,Sleep time when entire sleep was captured,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep efficiency,sleepefficiency,slp_eff,Sleep Efficiency,CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep efficiency,sleepefficiency,slpeffp,PSG Report: Sleep Efficiency,CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep fragmentation index,sleepfragmentindex,,,,,,,,
08B - Sleep Study Data - Time,Sleep maintenance efficiency,sleepmaintefficiency,slp_eff,Sleep Efficiency,CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep maintenance efficiency,sleepmaintefficiency,slpeffp,PSG Report: Sleep Efficiency,CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep onset latency,sleeponsetlatency,slp_lat,Sleep latency,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Sleep onset latency,sleeponsetlatency,slplatp,PSG Report: Sleep Latency,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Time awake after sleep onset,timeawakeaftersleep,waso,Wake After Sleep Onset,CFS,Visit 5,Calculated,waso = timebedp - slpprdp - slplatp,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Time in bed duration,timeinbedduration,time_bed,Total Time in Bed,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08B - Sleep Study Data - Time,Time in bed duration,timeinbedduration,timebedp,Time in bed,CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Central sleep apnea events,csaevent,canba,"Number of Central Apnea w/ arousals (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Central sleep apnea events,csaevent,canba2,"Number of Central Apnea w/ arousals (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Central sleep apnea events,csaevent,canba3,"Number of Central Apnea w/ arousals (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Central sleep apnea events,csaevent,canba4,"Number of Central Apnea w/ arousals (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Central sleep apnea events,csaevent,canba5,"Number of Central Apnea w/ arousals (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Central sleep apnea events,csaevent,canbp,"Number of Central Apnea (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Central sleep apnea events,csaevent,canbp2,"Number of Central Apnea (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
