category,display_name,id,sof,definition,source,time,method,formula,equipment,link
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcadelta,PLM clusters with arousal in delta sleep,SOF,Visit 8,Measured,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcanrem,Number of PLM clusters with arousal (NREM),SOF,Visit 8,Measured,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcarem,Number of PLM clusters with arousal (REM),SOF,Visit 8,Measured,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcaslp,Number of PLM clusters with arousal (sleep),SOF,Visit 8,Measured,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcastg1,Number of PLM clusters with arousal (stage 1 sleep),SOF,Visit 8,Measured,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08F1 - Sleep Study Data - Limb Movement - Events,Periodic limb movement events with arousal,plmeventsarous,plmcastg2,Number of PLM clusters with arousal (stage 2 sleep),SOF,Visit 8,Measured,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08F2 - Sleep Study Data - Limb Movement - Indices,Periodic limb movement events with arousal index,plmeventsarousindex,,,,,,,,
08F2 - Sleep Study Data - Limb Movement - Indices,Periodic limb movement index,plmindex,avgnplm,Number of PLMs per hour of NREM sleep,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08F2 - Sleep Study Data - Limb Movement - Indices,Periodic limb movement index,plmindex,avgplm,Number of PLMs per hour of sleep,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08F2 - Sleep Study Data - Limb Movement - Indices,Periodic limb movement index,plmindex,avgplmwk,Number of PLMs per hour of awake,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08F2 - Sleep Study Data - Limb Movement - Indices,Periodic limb movement index,plmindex,avgrplm,Number of PLMs per hour of REM sleep,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 70%,sleepo2lt70,pctsa70h,Percent of sleep time SaO2 is below 70%,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 75%,sleepo2lt75,pctsa75h,Percent of sleep time SaO2 is below 75%,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 80%,sleepo2lt80,pctsa80h,Percent of sleep time SaO2 is below 80%,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 85%,sleepo2lt85,pctsa85h,Percent of sleep time SaO2 is below 85%,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 88%,sleepo2lt88,,,,,,,,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 90%,sleepo2lt90,pctsa90h,Percent of sleep time SaO2 is below 90%,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 92%,sleepo2lt92,,,,,,,,
08G1 - Sleep Study Data - Oxygen Saturation - Percent Time,Percent sleep time oxygen saturation < 95%,sleepo2lt95,pctsa95h,Percent of sleep time SaO2 is below 95%,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,avgsat,Average SaO2 in sleep,SOF,Visit 8,Calculated,avgsat = ( ( avsao2nh ) * ( timest1p + timest2p + times34p ) + ( avsao2rh ) * ( timeremp ) ) / 100,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,avsao2nh,Average SaO2 % during NREM sleep,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,avsao2rh,Average SaO2 % during REM sleep,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,sao2nrem,Average SaO2 in non-REM sleep,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation during sleep,avgo2duringsleep,sao2rem,Average SaO2 in REM sleep,SOF,Visit 8,Calculated,,PSG recording system: Compumedics Siesta unit; PSG scoring software: Compumedics ProFusion PSG 1 ,
08G2 - Sleep Study Data - Oxygen Saturation - Average,Average oxygen saturation with respiratory events,avgo2respevents,,,,,,,,
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation during sleep,nadiro2duringsleep,,,,,,,,
08G3 - Sleep Study Data - Oxygen Saturation - Nadir,Nadir oxygen saturation with respiratory events,nadiro2respevents,,,,,,,,
08G4 - Sleep Study Data - Oxygen Saturation -  Indices,Oxygen desaturation index,o2desatindex,,,,,,,,
08H - Sleep Study Data - Heart Rate,Average heart rate,avgheartrate,,,,,,,,
08I - Sleep Study Data - Electrocardiogram - Arrhythmia,Atrial fibrillation - polysomonogram - paroxysmal,afibpsgparox,,,,,,,,
08I - Sleep Study Data - Electrocardiogram - Arrhythmia,Atrial fibrillation - polysomonogram - persistent,afibpsgpersist,,,,,,,,
08J - Sleep Study Data - Quality,Quality of sleep study,sleepstudyquality,,,,,,,,
08J - Sleep Study Data - Quality,Signal quality code,signalqualitycode,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Capnograph type,capnotype,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Hours of usable CO2,hoursco2,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Average end-tidal CO2 - NREM,avgco2nrem,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Average end-tidal CO2 - NREM - normalized for capnograph type,avgco2nremnorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Average end-tidal CO2 - REM,avgco2rem,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Average end-tidal CO2 - REM - normalized for capnograph type,avgco2remnorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Baseline end-tidal CO2 - asleep,baseco2asleep,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Baseline end-tidal CO2 - asleep - normalized for capnograph type,baseco2asleepnorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Baseline end-tidal CO2 - awake,baseco2awake,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Baseline end-tidal CO2 - awake - normalized for capnograph type,baseco2awakenorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Peak end-tidal CO2 - asleep,peakco2asleep,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Peak end-tidal CO2 - asleep - normalized for capnograph type,peakco2asleepnorm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Percentage of total sleep time where end-tidal CO2 > 45 mmHg,percentco2gt45,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Percentage of total sleep time where end-tidal CO2 > 45 mmHg - normalized for capnograph type,percentco2gt45norm,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Percentage of total sleep time where end-tidal CO2 > 50 mmHg,percentco2gt50,,,,,,,,
08K - Sleep Study Data - End-Tidal CO2,Percentage of total sleep time where end-tidal CO2 > 50 mmHg - normalized for capnograph type,percentco2gt50norm,,,,,,,,
10 - Sleep Symptoms,Early morning awakening,earlyawakening,,,,,,,,
10 - Sleep Symptoms,Epworth Sleepiness Scale score,epworthscore,,,,,,,,
10 - Sleep Symptoms,Modified Epworth Sleepiness Scale score,modepworthscore,,,,,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire score,fosqscore,,,,,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire - Activity Level subscale,fosqactiv,,,,,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire - General Productivity subscale ,fosqgenprod,,,,,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire - Social Outcome subscale,fosqsocout,,,,,,,,
10 - Sleep Symptoms,Functional Outcomes of Sleep Questionnaire - Vigilance subscale,fosqvigil,,,,,,,,
10 - Sleep Symptoms,Pediatric Sleep Questionnaire Sleep-Related Breathing Disorder (PSQ-SRBD) score, psqsrbdscore,,,,,,,,
10 - Sleep Symptoms,Obstructive Sleep Apnea-18 Assessment Tool score,osa18assessscore,,,,,,,,
10 - Sleep Symptoms,Women's Health Initiative Insomnia Rating Scale,whiinitinsomratescale,,,,,,,,
10 - Sleep Symptoms,Pittsburgh Insomnia Rating Scale,pittinsomratescale,,,,,,,,
10 - Sleep Symptoms,Pittsburgh Sleep Quality Index,pittsleepqualindex,,,,,,,,
10 - Sleep Symptoms,Insomnia Severity Index,insomseverindex,,,,,,,,
10 - Sleep Symptoms,Excessive daytime sleepiness,excessdaysleepiness,,,,,,,,
10 - Sleep Symptoms,Problems falling asleep,probfallasleep,,,,,,,,
10 - Sleep Symptoms,Problems staying asleep,probstayasleep,,,,,,,,
10 - Sleep Symptoms,Unrefreshed sleep,unrefreshsleep,,,,,,,,
10A - Sleep Symptoms - Snoring,Habitual snoring,habitsnoring,,,,,,,,
10A - Sleep Symptoms - Snoring,Habitual snoring - frequency,habitsnoringfreq,,,,,,,,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing,snoringgasping,,,,,,,,
10A - Sleep Symptoms - Gasping,Snoring/gasping/stopping breathing - frequency,snoringgaspingfreq,,,,,,,,
11 - Other Symptoms,Chronic cough,chroniccough,,,,,,,,
11 - Other Symptoms,Nocturnal wheezing,noctwheez,,,,,,,,
11 - Other Symptoms,Persistent wheezing,persistwheez,,,,,,,,
12 - Adjudicated Events,Atrial fibrillation - adjudicated event,afibadjud,,,,,,,,
12 - Adjudicated Events,Congestive heart failure - adjudicated event,chfadjud,,,,,,,,
12 - Adjudicated Events,Myocardial infarction - adjudicated event,miadjud,,,,,,,,
12 - Adjudicated Events,Stroke - adjudicated event,strokeadju,,,,,,,,
12 - Adjudicated Events,All cause hospitalization - adjudicated event,hospadju,,,,,,,,
12 - Adjudicated Events,Cardiovascular disease hospitalization - adjudicated event,cvhospadju,,,,,,,,
12 - Adjudicated Events,"Revascularization (PTCA, CABG) - adjudicated event",revascadju,,,,,,,,
12 - Adjudicated Events,Cardiac arrest - adjudicated event,cardarrestadju,,,,,,,,
13 - Spirometry,FEV1,fev1,,,,,,,,
13 - Spirometry,FEV1/FVC,fev1fvcratio,,,,,,,,
13 - Spirometry,FVC,fvc,,,,,,,,
13 - Spirometry,Percent predicted FEV1,percentpredfev1,,,,,,,,
13 - Spirometry,Percent predicted FVC,percentpredfvc,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - General Conceptual Ability Score,nepsygcas,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - Phonological Processing,nepsypp,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - Tower,nepsyt,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - Auditory Attention and Response Set,nepsyaars,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - Speeded Naming,nepsysn,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - Visual Attention,nepsyva,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - Comprehension of Instructions,nepsycoi,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - Attention/Executive Function Domain Score,nepsyaefds,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - Language Domain Score,nepsylds,,,,,,,,
14 - Neurocognitive Testing/NEPSY,Developmental Neuropsychological Assessment (NEPSY) - Arrows,nepsya,,,,,,,,
14 - Neurocognitive Testing/NEPSY-II,Developmental Neuropsychological Assessment-II (NEPSY-II) - Inhibition Naming,nepsy2in,,,,,,,,
14 - Neurocognitive Testing/NEPSY-II,Developmental Neuropsychological Assessment-II (NEPSY-II) - Inhibition-Inhibition,nepsy2ii,,,,,,,,
14 - Neurocognitive Testing/NEPSY-II,Developmental Neuropsychological Assessment-II (NEPSY-II) - Inhibition-Switching,nepsy2is,,,,,,,,
14 - Neurocognitive Testing/NEPSY-II,Developmental Neuropsychological Assessment-II (NEPSY-II) - Contrast between Inhibition Naming vs. Inhibition-Inhibition,nepsy2continvsii,,,,,,,,
14 - Neurocognitive Testing/NEPSY-II,Developmental Neuropsychological Assessment-II (NEPSY-II) - Contrast between Inhibition-Inhibition vs. Inhibition-Switching,nepsy2contiivsis,,,,,,,,
14 - Neurocognitive Testing/NEPSY-II,Developmental Neuropsychological Assessment-II (NEPSY-II) - Inhibition Total Errors,nepsy2ite,,,,,,,,
14 - Neurocognitive Testing/NEPSY-II,Developmental Neuropsychological Assessment-II (NEPSY-II) - Semantic Condition,nepsy2sc,,,,,,,,
14 - Neurocognitive Testing/NEPSY-II,Developmental Neuropsychological Assessment-II (NEPSY-II) - Initial Letter Condition,nepsy2ilc,,,,,,,,
14 - Neurocognitive Testing/NEPSY-II,Developmental Neuropsychological Assessment-II (NEPSY-II) - Contrast between Semantic Condition vs. Initial Letter Condition,nepsy2contscvsilc,,,,,,,,
14 - Neurocognitive Testing/Purdue Pegboard,Purdue Pegboard - Dominant Hand,purduepegdh,,,,,,,,
14 - Neurocognitive Testing/Purdue Pegboard,Purdue Pegboard - Nondominant Hand,purduepegnh,,,,,,,,
14 - Neurocognitive Testing/Purdue Pegboard,Purdue Pegboard - Both Hands,purduepegbh,,,,,,,,
14 - Neurocognitive Testing/VMI,Developmental Test of Visual-Motor Integration (VMI),vmi,,,,,,,,
14 - Neurocognitive Testing/Conner's Rating Scale,Conners' Rating Scale - Caregiver - Long Version Global Index T Score,connerscarelvgitscore,,,,,,,,
14 - Neurocognitive Testing/Conner's Rating Scale,Conners' Rating Scale - Teacher - Long Version Global Index T Score,connersteachlvgitscore,,,,,,,,
14 - Neurocognitive Testing/BRIEF,Behavior Rating of Executive Function (BRIEF) - Caregiver - Global Excecutive Composite T Score,briefcaregectscore,,,,,,,,
14 - Neurocognitive Testing/BRIEF,Behavior Rating of Executive Function (BRIEF) - Teacher - Global Excecutive Composite T Score,briefteachgectscore,,,,,,,,
14 - Neurocognitive Testing/PedsQL,Pediatric Quality of Life Inventory (PedsQL) Score,pedsql,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Recall of Designs,das2rod,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Word Definitions,das2wd,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Pattern Construction,das2pc,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Matrices,das2m,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Verbal Similarities,das2vs,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Sequential and Quantitative Reasoning,das2saqr,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Verbal Composite,das2vc,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Nonverbal Reasoning Composite,das2nrc,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Spatial Composite,das2sc,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - General Cognitive Ability ,das2gca,,,,,,,,
14 - Neurocognitive Testing/DAS-II,Differential Ability Scales-II (DAS-II) - Special Nonverbal Composite ,das2snc,,,,,,,,
14 - Neurocognitive Testing/WRAML2,"Wide Range Assessment of Memory and Learning, Second Edition (WRAML2) - Verbal Learning",wraml2vl,,,,,,,,
14 - Neurocognitive Testing/WRAML2,"Wide Range Assessment of Memory and Learning, Second Edition (WRAML2) - Verbal Learning Recall",wraml2vlrecall,,,,,,,,
14 - Neurocognitive Testing/WRAML2,"Wide Range Assessment of Memory and Learning, Second Edition (WRAML2) - Verbal Learning Recognition",wraml2vlrecog,,,,,,,,
15 - Imaging,Echocardiogram,ech,,,,,,,,
15 - Imaging,Cardiac MRI,cardmri,,,,,,,,
15 - Imaging,Coronary calcium scan,coroncalcscan,,,,,,,,
15 - Imaging,Carotid ultrasound - plaque,carotidusplaque,,,,,,,,
15 - Imaging,Carotid ultrasound - intima media thickness,carotidusimt,,,,,,,,
15 - Imaging,Lung volume assessment,lungvolassess,,,,,,,,
